com.samsung.shealth.tracker.pedometer_step_count,2,,,,,,,,,
duration,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.end_time
6381,0,12,58:00.0,16:32.3,16:32.3,12,1.4166666,9.040009,0.44000053,59:00.0
8967,0,12,46:00.0,55:00.3,55:00.3,12,0.9166667,8.220001,0.48999977,47:00.0
5984,0,12,47:00.0,55:00.4,55:00.4,12,1.5555556,9.309998,0.44000053,48:00.0
7495,0,14,48:00.0,55:00.5,55:00.5,14,1.3888888,10.409973,0.5100002,49:00.0
31408,0,60,10:00.0,11:01.3,10:48.6,60,1.4499235,45.54004,2.3700027,11:00.0
6563,0,11,11:00.0,12:30.0,12:30.0,11,1.1944444,7.840027,0.45999908,12:00.0
11402,0,20,17:00.0,19:49.7,19:49.7,20,1.2777778,14.570007,0.7900009,18:00.0
10542,0,19,18:00.0,19:50.5,19:50.5,19,1.3611112,14.349976,0.7599983,19:00.0
33759,0,54,19:00.0,20:39.4,19:51.2,54,1.1641326,39.30005,2.2200012,20:00.0
44013,0,78,20:00.0,21:28.5,20:39.9,78,1.3116452,57.72998,3.1200027,21:00.0
8854,0,17,55:00.0,03:28.8,03:28.8,17,1.4444445,12.79,0.55,56:00.0
18916,0,31,56:00.0,03:28.9,03:28.9,31,1.2222222,23.12,0.95,57:00.0
45344,0,79,57:00.0,03:28.9,03:28.9,79,1.3055556,59.2,2.42,58:00.0
41647,0,74,01:00.0,03:28.9,03:28.9,74,1.3333334,55.53,2.27,02:00.0
17762,0,31,02:00.0,03:29.0,03:29.0,31,1.3055556,23.19,0.95,03:00.0
3262,0,6,14:00.0,14:54.5,14:54.5,6,1.3611112,4.44,0.2,15:00.0
18850,0,33,26:00.0,26:54.4,26:54.4,33,1.3055556,24.61,1.03,27:00.0
55821,0,99,28:00.0,28:59.1,28:09.2,99,1.3416072,74.89001,2.9999976,29:00.0
60000,0,117,29:00.0,29:59.6,29:00.1,117,1.4986658,89.919945,3.5099974,30:00.0
60000,0,119,30:00.0,30:59.5,30:00.2,119,1.5348331,92.08998,3.5699973,31:00.0
60000,0,122,31:00.0,31:59.6,31:00.6,122,1.5849993,95.09996,3.6599972,32:00.0
60000,0,119,32:00.0,35:00.3,32:00.2,119,1.5338333,92.03,3.57,33:00.0
60000,0,124,33:00.0,35:00.3,35:00.3,124,1.61,96.6,3.72,34:00.0
60000,0,120,34:00.0,35:00.4,35:00.4,120,1.5419999,92.52,3.6,35:00.0
60000,0,120,35:00.0,37:51.7,37:51.7,120,1.5441667,92.65,3.6,36:00.0
37703,0,71,36:00.0,37:51.7,37:51.7,71,1.4444444,54.46,2.15,37:00.0
47468,0,91,37:00.0,37:52.0,37:51.7,91,1.4681394,69.689995,2.77,38:00.0
24741,0,47,38:00.0,38:59.9,38:16.4,47,1.4728401,36.440006,1.4399991,39:00.0
41414,0,79,39:00.0,39:49.2,39:00.9,79,1.474617,61.07,2.37,40:00.0
29776,0,50,17:00.0,18:57.1,18:57.1,50,1.25,37.22,1.53,18:00.0
60000,0,102,18:00.0,18:59.8,18:57.1,102,1.2676667,76.06,3.06,19:00.0
40140,0,65,19:00.0,32:30.1,19:00.5,65,1.1995333,48.149994,1.9799993,20:00.0
60000,0,111,20:00.0,32:30.1,32:30.1,111,1.3983333,83.9,3.33,21:00.0
60000,0,110,21:00.0,32:30.2,32:30.2,110,1.3861667,83.17,3.3,22:00.0
60000,0,112,22:00.0,32:30.2,32:30.2,112,1.4139999,84.84,3.36,23:00.0
60000,0,114,23:00.0,32:30.3,32:30.3,114,1.4471668,86.83,3.43,24:00.0
60000,0,111,24:00.0,32:30.3,32:30.3,111,1.4071667,84.43,3.35,25:00.0
60000,0,111,25:00.0,32:30.4,32:30.4,111,1.4001667,84.01,3.35,26:00.0
60000,0,105,26:00.0,32:30.4,32:30.4,105,1.3156667,78.94,3.25,27:00.0
60000,0,110,27:00.0,32:30.5,32:30.5,110,1.3855,83.13,3.39,28:00.0
60000,0,114,28:00.0,32:30.5,32:30.5,114,1.4415,86.49,3.46,29:00.0
60000,0,107,29:00.0,32:30.5,32:30.5,107,1.3418334,80.51,3.26,30:00.0
60000,0,103,30:00.0,32:30.5,32:30.5,103,1.2840002,77.04,3.14,31:00.0
60000,0,108,31:00.0,32:30.5,32:30.5,108,1.3523333,81.14,3.32,32:00.0
25215,0,47,32:00.0,33:52.1,32:30.5,47,1.4229399,35.879997,1.45,33:00.0
20185,0,32,33:00.0,33:52.2,33:52.2,32,1.1666666,23.55,0.98,34:00.0
33823,0,55,18:00.0,20:10.2,20:10.2,55,1.1944444,40.4,1.73,19:00.0
42528,0,71,19:00.0,20:10.3,20:10.3,71,1.25,53.16,2.21,20:00.0
48715,0,78,20:00.0,20:59.5,20:10.3,78,1.1879089,57.870003,2.4399989,21:00.0
59113,0,97,21:00.0,35:01.9,21:00.1,97,1.2168026,71.92999,2.9899995,22:00.0
56306,0,101,22:00.0,35:02.0,35:02.0,101,1.3611112,76.64,3.06,23:00.0
4336,0,7,23:00.0,35:03.3,35:03.3,7,1.1944444,5.18,0.21,24:00.0
5101,0,7,36:00.0,45:58.9,45:58.9,7,0.9722222,4.96,0.24,37:00.0
3758,0,5,37:00.0,45:59.0,45:59.0,5,0.9444444,3.55,0.15,38:00.0
6908,0,12,44:00.0,45:59.0,45:59.0,12,1.3055556,9.02,0.38,45:00.0
44971,0,73,45:00.0,45:59.8,45:59.2,73,1.1951925,53.750004,2.25,46:00.0
60000,0,112,46:00.0,49:09.3,46:00.4,112,1.4123331,84.73999,3.3599992,47:00.0
18417,0,34,18:00.0,19:00.4,19:00.4,34,1.3888888,25.58,1.35,19:00.0
44984,0,73,19:00.0,19:49.2,19:02.2,73,1.1655251,52.43004,2.8599985,20:00.0
48988,0,92,20:00.0,35:00.6,35:00.6,92,1.4166666,69.399994,3.52,21:00.0
59814,0,104,21:00.0,35:06.1,35:06.1,104,1.2777778,76.42999,4.05,22:00.0
56692,0,105,22:00.0,35:06.3,35:06.3,105,1.3888888,78.73999,4.16,23:00.0
4596,0,7,23:00.0,35:06.4,35:06.4,7,1.0833334,4.980011,0.2800007,24:00.0
45780,0,83,45:00.0,46:10.9,46:10.9,83,1.3333334,61.04001,3.2700005,46:00.0
52907,0,101,46:00.0,52:18.3,46:10.9,101,1.4466854,76.54001,3.9899998,47:00.0
21200,0,36,47:00.0,49:09.4,49:09.4,36,1.2777778,27.09,1.08,48:00.0
22006,0,38,48:00.0,49:09.4,49:09.4,38,1.2777778,28.12,1.21,49:00.0
20879,0,39,47:00.0,52:18.4,52:18.4,39,1.4166666,29.579987,1.5100002,48:00.0
22003,0,40,48:00.0,52:18.7,52:18.7,40,1.3888888,30.559998,1.5499992,49:00.0
9965,0,16,49:00.0,52:19.1,52:19.1,16,1.1388888,11.349976,0.62999916,50:00.0
4042,0,8,41:00.0,41:26.3,41:25.9,8,1.5312232,6.1899996,0.26,42:00.0
12670,0,20,36:00.0,36:50.3,36:50.3,20,1.1388888,14.429993,0.7399998,37:00.0
8573,0,13,37:00.0,41:49.4,41:49.4,13,1.0555556,9.049988,0.5300007,38:00.0
35894,0,62,41:00.0,45:03.3,41:50.1,62,1.2405976,44.53003,2.4100018,42:00.0
44463,0,81,42:00.0,45:03.5,45:03.5,81,1.3611112,60.52002,3.1999989,43:00.0
60000,0,106,43:00.0,45:03.7,45:03.7,106,1.2934997,77.609985,4.16,44:00.0
60000,0,114,44:00.0,45:04.0,45:04.0,114,1.4381663,86.28998,4.3899994,45:00.0
57646,0,111,45:00.0,51:32.6,45:04.2,111,1.4635892,84.370056,4.4100037,46:00.0
59378,0,111,46:00.0,51:32.9,51:32.9,111,1.4166666,84.119995,4.4399986,47:00.0
59831,0,110,47:00.0,51:33.2,51:33.2,110,1.3888888,83.099976,4.3600006,48:00.0
58929,0,112,48:00.0,51:33.6,51:33.6,112,1.4444444,85.119995,4.4799995,49:00.0
51204,0,96,49:00.0,51:33.8,51:33.8,96,1.4166666,72.54004,3.8300018,50:00.0
58733,0,115,50:00.0,51:34.1,51:34.1,115,1.5,88.099976,4.590004,51:00.0
55725,0,101,51:00.0,53:28.3,51:34.4,101,1.3553965,75.53003,3.980011,52:00.0
26144,0,44,41:00.0,52:44.6,52:44.6,44,1.25,32.68,1.39,42:00.0
47355,0,81,42:00.0,52:44.7,52:44.7,81,1.2777778,60.51,2.49,43:00.0
60000,0,104,43:00.0,52:44.8,52:44.8,104,1.2995001,77.97,3.14,44:00.0
60000,0,111,44:00.0,52:44.8,52:44.8,111,1.4006666,84.04,3.33,45:00.0
60000,0,111,45:00.0,52:44.9,52:44.9,111,1.4003333,84.02,3.33,46:00.0
60000,0,111,46:00.0,52:45.0,52:45.0,111,1.405,84.3,3.33,47:00.0
60000,0,113,47:00.0,52:45.1,52:45.1,113,1.4286666,85.72,3.39,48:00.0
60000,0,113,48:00.0,52:45.1,52:45.1,113,1.4381666,86.29,3.39,49:00.0
46351,0,83,49:00.0,52:45.2,52:45.2,83,1.3611112,63.09,2.51,50:00.0
60000,0,117,50:00.0,52:45.2,52:45.2,117,1.4986666,89.92,3.51,51:00.0
60000,0,112,51:00.0,52:45.2,52:45.2,112,1.4130001,84.78,3.36,52:00.0
52837,0,87,52:00.0,52:59.9,52:45.3,87,1.2303648,65.01001,2.6599998,53:00.0
34016,0,57,53:00.0,54:00.4,54:00.4,57,1.25,42.52,1.74,54:00.0
60000,163,29,54:00.0,54:59.9,54:00.5,192,6.0536647,363.2199,22.029997,55:00.0
60000,0,105,55:00.0,55:59.4,55:00.4,105,1.312667,78.76002,3.1499975,56:00.0
53198,0,90,52:00.0,53:28.8,53:28.8,90,1.2222222,65.02002,3.6299973,53:00.0
36474,0,61,53:00.0,55:00.4,53:29.1,61,1.2191937,44.46985,2.380005,54:00.0
43866,110,34,54:00.0,55:00.5,55:00.5,144,3,131.59998,10.099998,55:00.0
60000,79,70,56:00.0,56:59.7,56:00.1,149,3.5114987,210.68993,11.889991,57:00.0
60000,0,104,57:00.0,57:59.3,57:00.5,104,1.2998334,77.990005,3.1199975,58:00.0
60000,1,99,58:00.0,07:54.3,58:00.2,100,1.2663331,75.97999,3.1499991,59:00.0
58941,0,105,55:00.0,55:59.9,55:05.9,105,1.3167341,77.60974,4.170044,56:00.0
52526,67,72,56:00.0,57:50.1,56:02.4,139,2.2201927,116.61963,7.8900223,57:00.0
53949,0,95,57:00.0,57:59.1,57:50.6,95,1.2989906,70.079834,3.780014,58:00.0
49097,0,96,58:00.0,59:45.9,58:06.1,96,1.4935585,73.3302,3.5899963,59:00.0
55641,157,14,59:00.0,00:01.1,59:46.2,171,2.7695115,154.09998,12.590012,00:00.0
53479,67,70,00:00.0,01:17.6,00:01.7,137,2.152615,115.12012,7.8300095,01:00.0
50720,0,96,01:00.0,01:53.4,01:17.8,96,1.4359062,72.83008,3.819992,02:00.0
34129,0,54,02:00.0,05:26.9,02:05.5,54,1.1421019,38.979492,2.1699524,03:00.0
53820,64,78,03:00.0,05:28.1,05:28.1,142,2.2222223,119.6001,8.039993,04:00.0
45024,0,77,04:00.0,05:28.9,05:28.9,77,1.25,56.28003,3.0399933,05:00.0
56785,0,99,05:00.0,06:38.3,05:29.3,99,1.2777779,72.559814,3.880005,06:00.0
54840,144,12,59:00.0,07:54.5,07:54.5,156,3.25,178.23,11.44,00:00.0
57252,67,75,00:00.0,07:54.6,07:54.6,142,2.3888888,136.77,7.44,01:00.0
60000,0,111,01:00.0,07:54.7,07:54.7,111,1.406,84.36,3.33,02:00.0
40311,0,64,02:00.0,07:54.8,07:54.8,64,1.1666666,47.03,1.97,03:00.0
57368,65,75,03:00.0,07:54.9,07:54.9,140,2.3333333,133.86,7.16,04:00.0
42032,0,70,04:00.0,07:55.0,07:55.0,70,1.25,52.54,2.12,05:00.0
60000,0,105,05:00.0,07:55.1,07:55.1,105,1.3051666,78.31,3.15,06:00.0
58966,0,97,06:00.0,07:55.1,07:55.1,97,1.2222222,72.07,2.92,07:00.0
46805,0,76,07:00.0,07:59.6,07:55.2,76,1.2034885,56.33,2.3199997,08:00.0
45712,0,77,08:00.0,08:59.6,08:00.2,77,1.2620299,57.68997,2.3499992,09:00.0
41121,0,71,09:00.0,14:54.3,09:00.2,71,1.298352,53.39,2.15,10:00.0
57995,0,100,06:00.0,06:59.3,06:39.0,100,1.2599043,73.069336,3.9298248,07:00.0
37532,0,62,07:00.0,09:01.8,07:00.6,62,1.1909424,44.698975,2.4597168,08:00.0
42620,0,74,08:00.0,09:01.9,09:01.9,74,1.2777778,54.45996,2.9299927,09:00.0
33523,0,61,09:00.0,10:15.9,09:02.1,61,1.3602433,45.599854,2.430008,10:00.0
59734,0,108,10:00.0,12:21.0,10:16.2,108,1.3476259,80.5,4.369995,11:00.0
55192,0,99,11:00.0,12:21.3,12:21.3,99,1.3333334,73.59009,3.9299927,12:00.0
51576,0,88,12:00.0,13:17.1,12:21.7,88,1.2536649,64.65991,3.5199738,13:00.0
52493,0,96,13:00.0,13:57.4,13:18.7,96,1.3721731,72.029785,3.7897034,14:00.0
60000,0,111,10:00.0,14:54.4,14:54.4,111,1.3886666,83.32,3.46,11:00.0
58779,0,102,11:00.0,14:54.5,14:54.5,102,1.3055556,76.74,3.07,12:00.0
51940,0,84,12:00.0,14:54.6,14:54.6,84,1.1944444,62.04,2.58,13:00.0
60000,0,103,13:00.0,14:54.7,14:54.7,103,1.2911667,77.47,3.1,14:00.0
60000,0,105,15:00.0,19:15.2,15:01.6,105,1.2998332,77.98999,3.199999,16:00.0
60000,0,108,15:00.0,19:07.5,19:07.5,108,1.3231648,79.38989,4.2599945,16:00.0
49721,0,82,16:00.0,19:07.5,19:07.5,82,1.1944444,59.389893,3.2299957,17:00.0
59155,0,109,17:00.0,19:07.6,19:07.6,109,1.3888888,82.15991,4.3600006,18:00.0
46638,0,85,18:00.0,19:07.7,19:07.7,85,1.3611112,63.47998,3.3300018,19:00.0
52141,0,84,16:00.0,19:15.3,19:15.3,84,1.1944444,62.28,2.55,17:00.0
60000,0,108,17:00.0,19:15.3,19:15.3,108,1.3658333,81.95,3.24,18:00.0
45712,0,78,18:00.0,19:15.4,19:15.4,78,1.2777778,58.41,2.36,19:00.0
4950,0,10,19:00.0,19:15.6,19:15.5,10,1.5715942,7.78,0.32,20:00.0
18743,0,32,20:00.0,21:29.3,21:29.3,32,1.2777778,23.95,1.02,21:00.0
27929,0,46,21:00.0,21:46.0,21:29.5,46,1.2223687,34.139996,1.4499998,22:00.0
8012,0,14,20:00.0,20:59.0,20:57.3,14,1.2579488,10.079834,0.5299835,21:00.0
15767,0,31,21:00.0,21:24.5,21:00.3,31,1.5170236,23.920166,1.0900269,22:00.0
16162,0,33,38:00.0,38:49.7,38:49.7,33,1.5833334,25.590088,1.25,39:00.0
4662,0,7,37:00.0,39:43.1,39:43.1,7,1.111111,5.18,0.23,38:00.0
24968,0,43,39:00.0,42:05.8,39:10.3,43,1.2604122,31.46997,1.6600037,40:00.0
6875,0,11,25:00.0,30:02.6,30:02.6,11,1.1388888,7.830078,0.41000366,26:00.0
8133,0,14,27:00.0,27:26.6,27:25.5,14,1.2873414,10.47,0.36,28:00.0
8692,0,14,28:00.0,28:43.0,28:09.8,14,1.4104509,12.26,0.66,29:00.0
10451,0,15,29:00.0,29:28.2,29:27.0,15,1.0189606,10.65,0.49,30:00.0
17823,0,32,51:00.0,55:08.1,55:08.1,32,1.3611112,24.26,1,52:00.0
15822,0,24,52:00.0,55:08.2,55:08.2,24,1.1111112,17.58,0.76,53:00.0
38670,0,68,53:00.0,55:08.3,55:08.3,68,1.3333334,51.56,2.04,54:00.0
39002,0,71,55:00.0,57:27.2,57:27.2,71,1.3888888,54.17,2.15,56:00.0
23884,0,43,56:00.0,57:27.3,57:27.3,43,1.3611112,32.51,1.33,57:00.0
5143,0,7,00:00.0,00:05.3,00:04.5,7,0.9681625,4.98,0.23,01:00.0
5168,0,7,59:00.0,59:45.9,59:45.5,7,0.95573884,4.9399996,0.24,00:00.0
34920,0,56,37:00.0,39:41.8,39:41.8,56,1.1666666,40.74,1.77,38:00.0
6934,0,11,38:00.0,39:41.9,39:41.9,11,1.1666666,8.09,0.35,39:00.0
46683,0,78,39:00.0,39:59.7,39:41.9,78,1.2439171,58.070007,2.4099998,40:00.0
60000,0,99,40:00.0,55:01.7,40:00.3,99,1.2284998,73.70999,2.9899993,41:00.0
60000,0,112,41:00.0,55:01.7,55:01.7,112,1.4194999,85.17,3.36,42:00.0
60000,0,108,42:00.0,55:01.8,55:01.8,108,1.3626667,81.76,3.24,43:00.0
16032,0,27,43:00.0,55:01.8,55:01.8,27,1.25,20.04,0.85,44:00.0
12494,0,23,44:00.0,55:01.9,55:01.9,23,1.4166666,17.7,0.73,45:00.0
13012,0,22,45:00.0,55:01.9,55:01.9,22,1.3333334,17.35,0.7,46:00.0
11666,0,21,57:00.0,02:29.8,02:29.8,21,1.3611112,15.88,0.67,58:00.0
6588,0,10,59:00.0,02:29.9,02:29.9,10,1.1111112,7.32,0.32,00:00.0
44080,0,74,00:00.0,02:29.9,02:29.9,74,1.25,55.1,2.27,01:00.0
60000,0,115,01:00.0,02:30.0,02:30.0,115,1.4581666,87.49,3.45,02:00.0
34073,0,60,02:00.0,03:37.1,02:30.0,60,1.3291707,45.289997,1.8199999,03:00.0
17428,0,29,03:00.0,03:51.0,03:37.6,29,1.2341752,21.509998,0.8899996,04:00.0
5457,0,8,04:00.0,04:53.1,04:52.0,8,1.0553727,5.76,0.26,05:00.0
8591,0,12,05:00.0,05:17.9,05:14.4,12,0.9987,8.58,0.38,06:00.0
14134,0,19,10:00.0,10:58.6,10:51.4,19,0.95367974,13.48,0.5999999,11:00.0
55500,0,101,11:00.0,11:59.7,11:07.7,101,1.3853921,76.88998,3.0499976,12:00.0
40784,0,74,12:00.0,12:59.6,12:00.5,74,1.3814025,56.339993,2.2399986,13:00.0
59373,0,115,13:00.0,13:59.6,13:00.3,115,1.5132987,89.85,3.4699972,14:00.0
60000,0,115,14:00.0,14:59.5,14:00.3,115,1.473665,88.4199,3.4499972,15:00.0
43773,0,76,15:00.0,31:50.4,15:00.1,76,1.3042208,57.089996,2.329999,16:00.0
7685,0,13,16:00.0,31:50.4,31:50.4,13,1.2777778,9.82,0.41,17:00.0
51141,0,94,26:00.0,31:50.5,31:50.5,94,1.4166666,72.45,2.88,27:00.0
60000,0,117,27:00.0,31:50.6,31:50.6,117,1.4998333,89.99,3.51,28:00.0
17968,0,31,28:00.0,31:50.7,31:50.7,31,1.2777778,22.96,0.98,29:00.0
44364,0,82,29:00.0,31:50.7,31:50.7,82,1.4166666,62.85,2.48,30:00.0
22680,0,38,30:00.0,31:50.8,31:50.8,38,1.25,28.35,1.16,31:00.0
10328,0,17,31:00.0,31:50.9,31:50.9,17,1.25,12.91,0.54,32:00.0
26992,0,47,58:00.0,00:10.9,00:10.9,47,1.3055556,35.24,1.49,59:00.0
13738,0,25,59:00.0,00:11.0,00:11.0,25,1.3611112,18.7,0.79,00:00.0
9122,0,15,00:00.0,00:11.2,00:11.2,15,1.2222222,11.15,0.45,01:00.0
24017,0,43,44:00.0,46:46.9,46:46.9,43,1.3611112,32.69,1.33,45:00.0
30824,0,59,45:00.0,46:47.0,46:47.0,59,1.4722222,45.38,1.81,46:00.0
14891,0,28,46:00.0,46:47.1,46:47.1,28,1.4444444,21.51,0.84,47:00.0
27855,0,53,49:00.0,52:34.3,52:34.3,53,1.4722222,41.01,1.61,50:00.0
8515,0,16,50:00.0,52:34.3,52:34.3,16,1.4444444,12.3,0.48,51:00.0
24213,0,44,51:00.0,52:34.4,52:34.4,44,1.3888888,33.63,1.34,52:00.0
3674,0,7,49:00.0,49:59.1,49:58.7,7,1.4722222,5.41,0.22,50:00.0
2155,0,4,50:00.0,50:02.3,50:00.3,4,1.4150695,3.05,0.12,51:00.0
37700,0,66,20:00.0,32:34.1,32:34.1,66,1.3055556,49.22,2.06,21:00.0
60000,0,106,21:00.0,32:34.2,32:34.2,106,1.3226666,79.36,3.18,22:00.0
60000,0,103,22:00.0,32:34.2,32:34.2,103,1.2906666,77.44,3.12,23:00.0
60000,0,113,23:00.0,32:34.3,32:34.3,113,1.4281667,85.69,3.39,24:00.0
60000,0,117,24:00.0,32:34.4,32:34.4,117,1.5071666,90.43,3.51,25:00.0
60000,0,119,25:00.0,32:34.5,32:34.5,119,1.5373333,92.24,3.57,26:00.0
60000,0,122,26:00.0,32:34.5,32:34.5,122,1.5778334,94.67,3.66,27:00.0
60000,0,122,27:00.0,32:34.5,32:34.5,122,1.5803332,94.82,3.66,28:00.0
60000,0,121,28:00.0,32:34.6,32:34.6,121,1.559,93.54,3.63,29:00.0
60000,0,115,29:00.0,32:34.6,32:34.6,115,1.4791666,88.75,3.45,30:00.0
60000,0,121,30:00.0,32:34.6,32:34.6,121,1.5643333,93.86,3.63,31:00.0
38430,0,72,31:00.0,32:34.6,32:34.6,72,1.4444444,55.51,2.16,32:00.0
48794,0,100,32:00.0,33:30.1,32:34.6,100,1.6182231,78.96001,3.0099995,33:00.0
20270,0,38,33:00.0,33:30.2,33:30.2,38,1.4444444,29.28,1.15,34:00.0
32618,0,50,53:00.0,53:59.6,53:17.2,50,1.1248285,36.690006,1.5499992,54:00.0
48474,0,79,54:00.0,54:59.8,54:00.2,79,1.2082641,58.569996,2.449999,55:00.0
57160,0,97,55:00.0,57:41.8,55:00.3,97,1.270113,72.59999,2.929998,56:00.0
60000,0,112,56:00.0,57:41.8,57:41.8,112,1.4163334,84.98,3.36,57:00.0
60000,0,115,57:00.0,57:59.6,57:41.9,115,1.4663339,87.980034,3.449999,58:00.0
57493,0,102,58:00.0,58:55.7,58:00.2,102,1.3430966,77.21997,3.0599976,59:00.0
60000,0,112,59:00.0,03:48.4,59:01.0,112,1.4041663,84.249985,3.3799973,00:00.0
60000,0,116,00:00.0,03:48.5,03:48.5,116,1.489,89.34,3.48,01:00.0
60000,0,118,01:00.0,03:48.5,03:48.5,118,1.5086668,90.52,3.54,02:00.0
60000,0,115,02:00.0,03:48.6,03:48.6,115,1.4601667,87.61,3.45,03:00.0
59185,0,106,03:00.0,06:15.2,03:48.7,106,1.3586066,80.41002,3.1899998,04:00.0
60000,0,111,04:00.0,06:15.3,06:15.3,111,1.4039999,84.24,3.33,05:00.0
60000,0,109,05:00.0,06:15.4,06:15.4,109,1.3695,82.17,3.27,06:00.0
17635,0,27,06:00.0,07:55.2,06:15.4,27,1.1182086,19.72,0.8599999,07:00.0
25594,0,41,07:00.0,07:55.3,07:55.3,41,1.1666666,29.86,1.29,08:00.0
14953,0,23,08:00.0,08:37.8,08:37.8,23,1.1388888,17.03,0.75,09:00.0
31595,0,52,21:00.0,21:56.5,21:27.1,52,1.2204126,38.56,1.6099993,22:00.0
55699,0,95,22:00.0,22:59.8,22:01.0,95,1.2833234,71.47999,2.899998,23:00.0
60000,0,107,23:00.0,29:13.4,23:00.3,107,1.3403337,80.42002,3.2099986,24:00.0
60000,0,112,24:00.0,29:13.5,29:13.5,112,1.4165,84.99,3.38,25:00.0
60000,0,117,25:00.0,29:13.6,29:13.6,117,1.504,90.24,3.51,26:00.0
60000,0,121,26:00.0,29:13.6,29:13.6,121,1.5608333,93.65,3.63,27:00.0
60000,0,125,27:00.0,29:13.7,29:13.7,125,1.6228334,97.37,3.75,28:00.0
60000,0,124,28:00.0,29:13.7,29:13.7,124,1.6093334,96.56,3.72,29:00.0
60000,0,122,29:00.0,29:59.9,29:13.8,122,1.5903336,95.42001,3.6599994,30:00.0
60000,0,120,30:00.0,30:59.9,30:00.4,120,1.5584992,93.50995,3.599997,31:00.0
60000,0,119,31:00.0,32:34.0,31:00.4,119,1.542,92.520004,3.579998,32:00.0
60000,0,121,32:00.0,32:59.5,32:34.2,121,1.5689995,94.13998,3.6299984,33:00.0
23154,0,41,33:00.0,33:30.7,33:00.2,41,1.3388056,31,1.2299995,34:00.0
3837,0,6,34:00.0,34:01.0,34:01.0,6,1.1388888,4.37,0.2,35:00.0
19777,0,36,35:00.0,35:59.6,35:43.9,36,1.3844002,27.380009,1.0999997,36:00.0
10332,0,19,36:00.0,36:09.6,36:00.6,19,1.4014133,14.480002,0.56999993,37:00.0
38085,0,59,02:00.0,02:57.6,02:40.6,59,1.1117147,42.34002,1.8399993,03:00.0
49165,0,79,03:00.0,03:59.2,03:08.1,79,1.1845762,58.239994,2.4199986,04:00.0
56880,0,95,04:00.0,04:59.7,04:06.7,95,1.2457669,70.859955,2.9299982,05:00.0
54056,0,99,05:00.0,05:59.8,05:00.2,99,1.3966801,75.49989,2.999998,06:00.0
58307,0,101,06:00.0,06:55.6,06:00.4,101,1.3044627,76.06001,3.0299976,07:00.0
60000,0,115,07:00.0,10:10.7,07:01.0,115,1.4423332,86.53999,3.4599977,08:00.0
60000,0,116,08:00.0,10:10.7,10:10.7,116,1.4745,88.47,3.48,09:00.0
60000,0,117,09:00.0,10:10.8,10:10.8,117,1.4905,89.43,3.51,10:00.0
60000,0,113,10:00.0,11:31.3,10:10.9,113,1.4334998,86.00999,3.3899977,11:00.0
60000,0,115,11:00.0,11:59.9,11:31.4,115,1.4571668,87.43001,3.4499984,12:00.0
60000,0,111,12:00.0,12:59.4,12:00.4,111,1.3999989,83.99994,3.3299973,13:00.0
60000,0,110,13:00.0,13:59.5,13:00.2,110,1.3775003,82.65002,3.2999973,14:00.0
60000,0,107,14:00.0,15:00.6,14:00.1,107,1.3374999,80.24999,3.2199993,15:00.0
32751,0,54,15:00.0,21:31.0,15:02.4,54,1.2213198,40,1.6999995,16:00.0
23751,0,38,04:00.0,09:37.8,09:37.8,38,1.1666666,27.71,1.2,05:00.0
3733,0,6,05:00.0,09:37.8,09:37.8,6,1.1944444,4.46,0.18,06:00.0
33382,0,59,06:00.0,09:37.9,09:37.9,59,1.3333334,44.51,1.79,07:00.0
60000,0,113,07:00.0,09:38.0,09:38.0,113,1.4384999,86.31,3.39,08:00.0
1148,0,2,08:00.0,09:38.1,09:38.1,2,1.3055557,1.5,0.06,09:00.0
44285,0,82,10:00.0,10:59.9,10:23.6,82,1.405646,62.250015,2.3999982,11:00.0
44614,0,84,11:00.0,11:43.5,11:00.4,84,1.418589,63.29003,2.5199983,12:00.0
27455,0,42,12:00.0,12:59.1,12:04.6,42,1.1126995,30.549988,1.3099992,13:00.0
14327,0,22,13:00.0,13:13.2,13:00.9,22,1.1251391,16.12,0.65999985,14:00.0
27032,0,46,53:00.0,53:38.9,53:38.9,46,1.2222222,33.04,1.8,54:00.0
57443,0,103,54:00.0,55:00.8,54:07.3,103,1.341842,77.07997,4.109999,55:00.0
57324,0,102,55:00.0,15:01.2,55:17.6,102,1.3287591,76.17001,4.0799994,56:00.0
10432,0,18,56:00.0,15:01.3,15:01.3,18,1.2777778,13.33,0.71,57:00.0
6682,0,12,01:00.0,15:01.3,15:01.3,12,1.3333334,8.91,0.47,02:00.0
15831,0,26,02:00.0,15:01.4,15:01.4,26,1.1944444,18.91,1.02,03:00.0
11034,0,18,12:00.0,15:01.5,15:01.5,18,1.1944444,13.18,0.69,13:00.0
6840,0,12,13:00.0,15:01.5,15:01.5,12,1.3055556,8.93,0.47,14:00.0
11970,0,20,20:00.0,21:57.2,21:57.2,20,1.2222222,14.63,0.79,21:00.0
29739,0,47,21:00.0,22:00.2,21:57.3,47,1.1425842,33.98,1.8599999,22:00.0
23383,0,38,22:00.0,22:36.7,22:00.6,38,1.1803421,27.599993,1.5099996,23:00.0
44735,0,77,23:00.0,23:59.7,23:17.8,77,1.2786157,57.2,3.07,24:00.0
